id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
24558491,39038649,Brooklyn,Red Hook,40.67817,-74.00991,Private room,52,2,41,2.94,1,3
1958765,10123248,Brooklyn,Williamsburg,40.71688,-73.94584,Entire home/apt,250,2,88,1.31,1,223
14292249,39241960,Manhattan,Kips Bay,40.74164,-73.98275,Private room,175,2,41,1.18,1,242
7728553,40611169,Brooklyn,Carroll Gardens,40.67793,-73.99531,Entire home/apt,150,1,78,2.22,5,365
19567154,2128192,Brooklyn,Greenpoint,40.72485,-73.94582,Private room,99,5,0,0.0,1,0
22714989,41911368,Brooklyn,Prospect-Lefferts Gardens,40.65682,-73.95875,Entire home/apt,125,3,0,0.0,2,0
30558005,22591930,Brooklyn,Williamsburg,40.71901,-73.96303,Private room,70,2,1,0.16,1,0
14071357,2432924,Brooklyn,Greenpoint,40.73413,-73.95835,Private room,49,14,0,0.0,1,0
8826833,46234202,Manhattan,Upper East Side,40.769,-73.9541,Entire home/apt,200,2,5,0.11,1,0
13715977,60812510,Manhattan,Harlem,40.81818,-73.93905,Private room,49,1,12,0.33,1,0
270681,1315849,Brooklyn,Williamsburg,40.71028,-73.96128,Private room,75,2,5,0.06,2,365
12089013,30283594,Manhattan,Midtown,40.76545,-73.98156,Entire home/apt,239,30,1,0.23,121,351
31038321,3369352,Queens,Ditmars Steinway,40.77594,-73.90799,Private room,55,2,0,0.0,1,35
15716189,18192996,Queens,Ditmars Steinway,40.7785,-73.91693,Private room,55,1,5,0.15,2,0
14334031,7721149,Manhattan,Washington Heights,40.83735,-73.94351,Private room,55,3,89,2.53,1,66
13494898,77365697,Manhattan,Chelsea,40.74032,-74.00265,Entire home/apt,110,4,6,0.16,1,0
23372850,11844979,Brooklyn,Williamsburg,40.71846,-73.9616,Entire home/apt,2000,1,0,0.0,4,177
72265,340692,Brooklyn,Greenpoint,40.72646,-73.95341,Private room,59,3,29,0.36,1,15
28001559,131379802,Queens,Sunnyside,40.7441,-73.92153,Entire home/apt,115,2,31,3.31,1,169
14826900,25161779,Brooklyn,Williamsburg,40.71122,-73.95922,Entire home/apt,160,3,2,0.06,1,0
27110090,75385686,Manhattan,Washington Heights,40.83668,-73.94476,Private room,37,13,2,0.17,1,0
3271052,2009585,Brooklyn,Cobble Hill,40.68785,-73.99181,Entire home/apt,145,3,13,0.22,1,0
12404734,13406954,Brooklyn,Williamsburg,40.7121,-73.96156,Private room,80,1,1,0.03,3,0
21676677,758152,Queens,Sunnyside,40.74457,-73.9194,Entire home/apt,82,21,0,0.0,1,0
29390506,62330502,Bronx,Woodlawn,40.89753,-73.87359,Private room,50,1,6,0.71,1,0
767983,4048448,Brooklyn,Williamsburg,40.71435,-73.95073,Entire home/apt,200,3,4,0.05,1,0
5510725,7580514,Manhattan,Hell's Kitchen,40.76181,-73.98757,Entire home/apt,160,2,53,1.06,1,0
15899432,103129069,Brooklyn,Bedford-Stuyvesant,40.69527,-73.9365,Entire home/apt,169,3,44,1.4,1,64
4906961,551139,Brooklyn,Williamsburg,40.70666,-73.96526,Entire home/apt,210,3,31,0.57,1,0
29456271,6573459,Manhattan,Financial District,40.71086,-74.00721,Entire home/apt,525,2,3,0.36,1,158
17716225,84548731,Brooklyn,Prospect-Lefferts Gardens,40.65531,-73.96161,Private room,50,4,6,0.22,1,6
3628190,14905237,Brooklyn,Flatbush,40.64372,-73.95969,Entire home/apt,120,3,12,0.22,1,0
10116220,51913826,Manhattan,Nolita,40.72354,-73.99333,Private room,84,1,1,0.3,8,0
25101744,26555925,Brooklyn,Bedford-Stuyvesant,40.68057,-73.95249,Entire home/apt,113,3,6,0.46,1,1
5707888,3780975,Manhattan,Harlem,40.80403,-73.95615,Entire home/apt,200,2,6,0.12,1,0
18790004,95786,Manhattan,East Village,40.72791,-73.98929,Entire home/apt,150,10,5,0.24,1,0
30347099,147186603,Manhattan,Greenwich Village,40.73004,-74.00128,Entire home/apt,350,3,1,0.26,1,7
22704069,162575767,Manhattan,SoHo,40.72044,-73.9998,Entire home/apt,800,2,0,0.0,1,2
15582426,39476034,Queens,Jamaica,40.67203,-73.76711,Private room,159,1,0,0.0,2,179
24756445,4426154,Brooklyn,Prospect-Lefferts Gardens,40.65854,-73.962,Entire home/apt,75,2,2,0.15,1,0
35618225,4481028,Manhattan,Midtown,40.75249,-73.9689,Entire home/apt,140,3,1,1.0,1,5
22064923,95740953,Manhattan,Harlem,40.82887,-73.9487,Private room,55,2,3,0.16,1,0
17044038,20481502,Manhattan,East Village,40.72429,-73.98784,Private room,80,90,0,0.0,1,173
18357504,5454042,Brooklyn,Bedford-Stuyvesant,40.68874,-73.95684,Private room,54,2,14,0.52,1,0
6385547,834483,Brooklyn,Greenpoint,40.72833,-73.94781,Entire home/apt,350,3,15,0.3,1,0
17105446,2350326,Queens,Ditmars Steinway,40.77811,-73.91065,Private room,70,1,5,4.69,2,31
34844773,261338177,Brooklyn,Gravesend,40.59087,-73.97275,Shared room,25,7,1,0.67,6,313
1267954,6901734,Brooklyn,Clinton Hill,40.68843,-73.96239,Entire home/apt,155,2,114,1.82,1,314
32828305,25059364,Manhattan,Kips Bay,40.74138,-73.98168,Private room,115,1,19,6.63,3,37
8151536,24982391,Brooklyn,Williamsburg,40.71248,-73.96379,Private room,90,1,5,0.11,1,0
10553095,44547688,Brooklyn,East New York,40.67283,-73.87785,Private room,50,1,35,0.92,2,365
3210405,16266298,Manhattan,Little Italy,40.71883,-73.99716,Entire home/apt,220,2,119,1.93,1,0
35423325,2534058,Manhattan,Hell's Kitchen,40.76269,-73.98928,Entire home/apt,190,2,4,4.0,1,29
9576278,21091779,Brooklyn,Bedford-Stuyvesant,40.68664,-73.92318,Private room,49,1,113,2.89,3,288
19981584,75819473,Brooklyn,Crown Heights,40.67295,-73.95646,Private room,57,1,4,0.17,1,0
30705522,21010752,Manhattan,East Village,40.72185,-73.98237,Private room,49,4,2,0.35,2,0
4194494,10367443,Manhattan,SoHo,40.72149,-73.99815,Entire home/apt,900,3,10,0.17,1,0
26424516,198691406,Manhattan,Flatiron District,40.74043,-73.99277,Entire home/apt,1500,3,5,0.43,1,362
7862762,40548594,Manhattan,Financial District,40.70623,-74.0051,Entire home/apt,150,2,52,1.11,1,72
18173989,3660702,Manhattan,Chelsea,40.74754,-73.99036,Private room,69,1,63,2.34,4,29
19172071,14271995,Manhattan,Upper East Side,40.76767,-73.9558,Entire home/apt,110,3,8,0.32,1,0
2010624,10346273,Brooklyn,Flatbush,40.63524,-73.96602,Entire home/apt,115,30,4,0.07,1,47
11656721,46502890,Queens,Jamaica Estates,40.72191,-73.78207,Private room,750,1,0,0.0,2,0
29075810,1104166,Brooklyn,Williamsburg,40.71164,-73.95173,Private room,95,2,7,0.77,4,3
29947398,105248014,Brooklyn,East Flatbush,40.64608,-73.94738,Private room,80,1,71,8.99,2,35
14441627,88884610,Manhattan,Hell's Kitchen,40.75987,-73.99008,Entire home/apt,198,3,15,0.43,1,4
152078,731904,Manhattan,East Village,40.72674,-73.9782,Private room,95,7,25,0.3,1,359
19209710,19785181,Brooklyn,Bushwick,40.70166,-73.92673,Entire home/apt,136,3,10,0.4,1,0
4833294,24878584,Manhattan,East Village,40.72999,-73.98764,Private room,180,1,0,0.0,1,0
10658613,2645592,Queens,Astoria,40.75666,-73.91449,Entire home/apt,130,3,50,1.27,2,352
34343752,5007316,Manhattan,Chelsea,40.74781,-74.00084,Entire home/apt,195,1,6,2.77,1,2
4137645,11134688,Brooklyn,Williamsburg,40.71243,-73.95655,Private room,60,1,1,0.02,1,0
32699916,180523383,Manhattan,East Harlem,40.80305,-73.94163,Entire home/apt,185,1,5,1.2,1,338
12851100,3248699,Queens,Ditmars Steinway,40.77141,-73.91415,Entire home/apt,80,7,15,0.41,1,0
505231,2490915,Manhattan,Upper East Side,40.77799,-73.95223,Private room,80,1,1,0.01,1,0
7687937,40076332,Manhattan,East Village,40.72644,-73.98403,Entire home/apt,175,5,0,0.0,1,0
25680531,190921808,Manhattan,Hell's Kitchen,40.75391,-73.99709,Private room,62,7,9,0.75,47,337
24879207,173852911,Queens,Far Rockaway,40.59486,-73.73837,Entire home/apt,250,2,22,1.6,1,47
33241841,24831061,Manhattan,Midtown,40.76403,-73.98191,Entire home/apt,275,1,0,0.0,8,0
10310874,36753915,Brooklyn,Bedford-Stuyvesant,40.69379,-73.94539,Entire home/apt,94,2,37,0.88,1,0
24884922,150238950,Manhattan,East Village,40.72691,-73.9813,Entire home/apt,136,2,6,0.42,1,39
25766100,21507811,Manhattan,East Village,40.7293,-73.98325,Private room,95,2,4,0.31,2,0
17459930,118226205,Brooklyn,Williamsburg,40.71738,-73.94158,Private room,69,2,61,2.14,3,42
4791542,14608821,Brooklyn,Bedford-Stuyvesant,40.67905,-73.95422,Private room,42,7,0,0.0,1,0
34997345,263545490,Manhattan,East Village,40.725,-73.97903,Entire home/apt,320,3,3,3.0,1,0
21185909,38753504,Brooklyn,Bedford-Stuyvesant,40.67941,-73.9193,Private room,62,2,28,1.34,1,0
21546050,3749848,Queens,Long Island City,40.76654,-73.93508,Entire home/apt,90,6,0,0.0,1,0
16389531,9270927,Manhattan,East Village,40.72461,-73.9892,Entire home/apt,190,1,0,0.0,1,0
26122874,501343,Manhattan,Hell's Kitchen,40.76361,-73.98847,Private room,155,2,3,0.24,2,0
6134906,6541721,Brooklyn,Sunset Park,40.64027,-74.01774,Private room,49,1,67,1.56,1,8
7367484,31452390,Manhattan,Washington Heights,40.83428,-73.94446,Private room,60,1,1,0.02,1,0
30374290,19868844,Brooklyn,Williamsburg,40.71115,-73.95825,Private room,60,2,14,1.99,1,0
9916371,66286,Brooklyn,Bedford-Stuyvesant,40.68538,-73.94138,Entire home/apt,120,3,3,0.08,2,0
277370,1448432,Manhattan,East Village,40.73168,-73.98662,Entire home/apt,139,30,52,0.6,1,314
29059768,28422641,Manhattan,Gramercy,40.73551,-73.98546,Entire home/apt,350,2,29,3.27,1,65
2033866,7846216,Manhattan,East Village,40.72635,-73.97595,Entire home/apt,290,1,114,1.71,1,157
21740756,90058061,Brooklyn,Sunset Park,40.66035,-73.99794,Private room,45,7,2,0.1,1,0
18596197,51501835,Manhattan,Hell's Kitchen,40.76382,-73.99435,Entire home/apt,125,30,3,0.45,31,339
31255156,14948568,Brooklyn,Midwood,40.61842,-73.97111,Entire home/apt,80,35,0,0.0,1,0
29763219,4858280,Brooklyn,Williamsburg,40.70343,-73.94894,Entire home/apt,149,6,7,0.96,1,4
24431214,32168079,Brooklyn,Sheepshead Bay,40.58765,-73.94881,Shared room,37,30,0,0.0,3,84
34502889,260413032,Brooklyn,Bedford-Stuyvesant,40.69241,-73.95793,Entire home/apt,149,2,3,3.0,1,268
24627128,186111724,Manhattan,Upper West Side,40.77705,-73.98118,Private room,112,2,81,5.63,1,6
19892112,52535342,Brooklyn,Park Slope,40.66711,-73.97691,Entire home/apt,175,3,0,0.0,1,0
31087023,172369331,Brooklyn,Sheepshead Bay,40.59726,-73.95951,Shared room,40,3,1,0.26,10,281
22230294,1391186,Manhattan,Flatiron District,40.73962,-73.98492,Entire home/apt,221,5,7,0.38,1,1
35417083,229726240,Brooklyn,Williamsburg,40.71518,-73.94146,Entire home/apt,300,3,0,0.0,1,359
35608471,182954454,Queens,Jamaica,40.66969,-73.77464,Private room,75,2,0,0.0,2,90
21716197,12672143,Manhattan,Financial District,40.70362,-74.00721,Entire home/apt,195,2,4,0.21,1,0
7933257,109981,Brooklyn,Bedford-Stuyvesant,40.68279,-73.92135,Entire home/apt,120,2,11,0.93,1,6
4233705,11243583,Manhattan,Upper West Side,40.77715,-73.98235,Entire home/apt,260,1,0,0.0,1,0
17524075,15730200,Manhattan,Lower East Side,40.72131,-73.98508,Private room,150,2,1,0.37,1,0
19195537,113805886,Manhattan,Upper East Side,40.77861,-73.95015,Entire home/apt,287,31,6,0.27,33,326
27681015,118226205,Brooklyn,Williamsburg,40.71582,-73.94191,Entire home/apt,172,3,32,3.12,3,78
18577672,23667219,Brooklyn,Bushwick,40.69563,-73.93206,Private room,47,4,1,0.04,2,0
17779879,18140569,Manhattan,Upper West Side,40.80171,-73.96623,Private room,89,5,55,2.02,1,0
17448930,118110284,Brooklyn,Williamsburg,40.71447,-73.96234,Entire home/apt,160,7,3,0.12,1,43
35461620,230192510,Brooklyn,Fort Greene,40.6971,-73.97523,Private room,48,30,0,0.0,25,305
4549557,23588055,Manhattan,Harlem,40.81208,-73.94243,Private room,205,2,3,0.05,1,364
8390906,10953390,Manhattan,East Village,40.72369,-73.98998,Entire home/apt,300,2,1,0.02,1,0
13980280,83403037,Brooklyn,Clinton Hill,40.68477,-73.96757,Entire home/apt,115,10,0,0.0,1,0
640589,3198479,Manhattan,West Village,40.73727,-74.00213,Entire home/apt,700,5,1,0.01,1,365
6248093,32443084,Manhattan,Upper East Side,40.76288,-73.96084,Entire home/apt,130,3,2,0.04,1,0
31439169,95635119,Manhattan,Upper East Side,40.7848,-73.95687,Private room,42,3,7,1.39,1,131
1492286,7977178,Manhattan,SoHo,40.72822,-74.00429,Private room,80,3,51,0.79,3,276
16647489,6865666,Brooklyn,Williamsburg,40.71151,-73.95142,Entire home/apt,78,10,0,0.0,1,0
24736254,14577537,Brooklyn,Bedford-Stuyvesant,40.69103,-73.9288,Entire home/apt,100,30,1,0.07,2,111
16318720,2245740,Manhattan,Harlem,40.81153,-73.94528,Private room,120,7,0,0.0,1,0
27257149,427019,Brooklyn,Williamsburg,40.70713,-73.92918,Private room,55,2,18,1.61,2,5
28694075,4654272,Brooklyn,Greenpoint,40.72891,-73.95345,Entire home/apt,225,2,37,3.84,1,229
35166637,83040886,Brooklyn,Williamsburg,40.70483,-73.93426,Private room,100,5,0,0.0,1,43
29225417,107434423,Manhattan,Upper West Side,40.78892,-73.97402,Entire home/apt,244,30,1,0.19,232,218
795198,2333904,Manhattan,East Village,40.72381,-73.97896,Private room,75,26,58,0.73,3,129
13952319,7212175,Queens,Forest Hills,40.72143,-73.85522,Entire home/apt,99,1,143,3.96,1,282
33618572,250477669,Queens,Jackson Heights,40.75278,-73.89114,Private room,70,3,1,0.49,1,59
752289,2285974,Manhattan,Greenwich Village,40.72863,-74.00137,Entire home/apt,200,4,11,0.14,1,259
6326410,32922532,Manhattan,East Village,40.73069,-73.98515,Entire home/apt,150,3,107,2.16,1,99
1091582,2768182,Brooklyn,South Slope,40.66326,-73.98805,Private room,89,1,49,0.66,4,24
23091460,104425922,Manhattan,Upper East Side,40.7773,-73.95652,Entire home/apt,225,2,12,0.71,1,363
21682272,78942575,Brooklyn,Brooklyn Heights,40.70017,-73.99202,Private room,120,1,4,0.2,2,0
17305490,4680813,Queens,Astoria,40.76752,-73.9314,Entire home/apt,150,7,12,0.42,1,3
13249407,9123131,Brooklyn,Crown Heights,40.67206,-73.9429,Entire home/apt,105,4,13,0.36,2,0
5869197,30475154,Manhattan,Upper West Side,40.77636,-73.98937,Entire home/apt,250,1,3,0.07,1,0
3175088,16100913,Manhattan,Chelsea,40.74449,-73.99445,Entire home/apt,275,3,63,1.02,1,323
19546150,137270801,Queens,Ozone Park,40.67557,-73.85145,Private room,100,1,0,0.0,1,0
12652833,68729548,Manhattan,Greenwich Village,40.72994,-73.99455,Private room,100,1,0,0.0,1,0
22639188,2925596,Manhattan,Hell's Kitchen,40.76464,-73.99361,Entire home/apt,200,5,46,2.63,1,228
324800,1661965,Brooklyn,Williamsburg,40.71368,-73.94478,Entire home/apt,160,3,25,0.29,1,0
31207719,7535013,Brooklyn,Bushwick,40.70406,-73.92578,Private room,90,2,12,2.67,1,3
34384645,219738858,Manhattan,East Village,40.7307,-73.98299,Entire home/apt,120,365,4,1.9,5,305
1691188,8934751,Queens,Maspeth,40.72509,-73.89687,Entire home/apt,200,4,24,0.38,2,157
25771285,8124038,Manhattan,Harlem,40.82823,-73.93925,Private room,45,5,17,1.36,1,119
36186719,268920555,Manhattan,Chelsea,40.74531,-73.99454,Private room,999,30,0,0.0,1,270
4753918,3709510,Brooklyn,Bushwick,40.69258,-73.92528,Private room,125,2,0,0.0,3,280
24267383,13078961,Brooklyn,Bedford-Stuyvesant,40.69201,-73.94104,Private room,60,3,1,0.07,1,0
31193385,4564774,Brooklyn,Prospect-Lefferts Gardens,40.66069,-73.94732,Entire home/apt,120,2,15,2.53,1,20
36427094,82576590,Brooklyn,Crown Heights,40.67285,-73.95133,Private room,41,1,0,0.0,1,66
11311470,2856748,Manhattan,East Village,40.73235,-73.98823,Entire home/apt,285,30,0,0.0,49,364
29337184,8814258,Queens,South Ozone Park,40.67293,-73.79554,Shared room,30,4,1,0.45,7,365
12505852,5775272,Manhattan,Upper West Side,40.78406,-73.98431,Entire home/apt,125,1,0,0.0,1,0
4661135,3175065,Brooklyn,Fort Greene,40.69207,-73.97407,Private room,70,14,18,0.35,1,128
21378988,55527442,Manhattan,Murray Hill,40.7487,-73.97862,Entire home/apt,300,3,0,0.0,3,294
25017424,189075482,Brooklyn,Cypress Hills,40.67988,-73.89201,Private room,85,1,17,1.64,3,67
36351333,12268556,Manhattan,Tribeca,40.71877,-74.0026,Entire home/apt,349,3,0,0.0,1,11
19660325,1609077,Queens,Forest Hills,40.71127,-73.84278,Private room,125,2,3,0.13,3,364
28860105,5330754,Manhattan,Financial District,40.70734,-74.00837,Entire home/apt,300,30,0,0.0,1,310
19448363,40823628,Manhattan,Hell's Kitchen,40.76298,-73.99438,Private room,99,3,49,1.98,1,216
27773847,129263359,Manhattan,Hell's Kitchen,40.76398,-73.99087,Entire home/apt,250,2,1,0.38,1,9
26681364,190921808,Manhattan,Hell's Kitchen,40.75544,-73.99511,Private room,75,7,3,0.29,47,348
18636622,3617473,Queens,Sunnyside,40.74789,-73.91428,Entire home/apt,100,30,3,0.13,1,213
16883129,26178075,Staten Island,Stapleton,40.6322,-74.07789,Entire home/apt,75,2,103,3.52,1,73
19387536,17026738,Brooklyn,Williamsburg,40.70642,-73.92739,Entire home/apt,95,8,6,0.25,1,0
34419723,34356520,Queens,Ridgewood,40.71104,-73.90303,Private room,65,2,7,4.04,1,104
10086307,13792543,Manhattan,Harlem,40.80729,-73.95238,Private room,110,3,76,1.78,3,281
3282550,1174963,Brooklyn,Boerum Hill,40.6846,-73.98454,Entire home/apt,158,3,12,0.19,1,0
4206034,18382740,Staten Island,Tompkinsville,40.63481,-74.09591,Entire home/apt,99,7,35,0.61,1,326
17624190,100656374,Queens,Ditmars Steinway,40.78304,-73.91783,Entire home/apt,110,3,68,2.47,1,299
20745276,139879568,Queens,Long Island City,40.76483,-73.94073,Private room,120,1,63,2.81,6,356
13468421,31376201,Queens,Kew Gardens,40.70789,-73.83333,Private room,150,1,0,0.0,3,364
24627684,47895481,Manhattan,Midtown,40.7446,-73.98399,Entire home/apt,175,1,2,0.16,1,0
45556,67778,Brooklyn,Fort Greene,40.68863,-73.97691,Private room,65,2,206,1.92,2,0
36069295,95886123,Queens,Astoria,40.76621,-73.92274,Private room,100,2,0,0.0,2,357
25025533,6319849,Manhattan,Hell's Kitchen,40.75678,-73.99357,Entire home/apt,198,9,2,0.28,1,12
17605478,119155499,Brooklyn,Bushwick,40.69369,-73.92292,Private room,59,5,26,0.93,4,325
7710250,40503855,Manhattan,Midtown,40.75669,-73.96411,Private room,90,1,3,0.06,1,0
34741536,260193759,Manhattan,Midtown,40.74829,-73.98715,Private room,100,1,12,7.66,5,287
6243991,1892681,Brooklyn,South Slope,40.66586,-73.97948,Entire home/apt,100,1,183,5.17,1,1
32986796,141547523,Manhattan,Harlem,40.82943,-73.9469,Private room,50,2,13,3.42,1,65
28101926,67048974,Bronx,Clason Point,40.80644,-73.8518,Private room,48,2,33,3.21,1,47
10475047,24094081,Brooklyn,Bushwick,40.69808,-73.93174,Private room,60,1,1,0.03,1,0
34207862,252604696,Manhattan,Chelsea,40.74913,-73.99513,Private room,159,1,0,0.0,20,360
31258461,44755507,Brooklyn,Bushwick,40.69496,-73.9243,Entire home/apt,155,30,0,0.0,2,365
6021,11528,Manhattan,Upper West Side,40.79826,-73.96113,Private room,85,2,113,0.91,1,333
2799360,14317804,Manhattan,Upper West Side,40.78414,-73.9783,Entire home/apt,75,1,2,0.1,1,0
6539114,111837,Brooklyn,Williamsburg,40.71145,-73.95302,Private room,78,2,1,0.02,1,0
2211028,11279303,Brooklyn,Greenpoint,40.72764,-73.95557,Entire home/apt,225,5,0,0.0,1,0
6693612,4316973,Manhattan,Hell's Kitchen,40.75335,-73.99525,Entire home/apt,180,3,2,0.76,1,2
12899112,70651602,Manhattan,East Harlem,40.78576,-73.94211,Private room,50,1,4,0.1,1,0
30393555,107434423,Manhattan,Upper West Side,40.77771,-73.98244,Entire home/apt,481,30,0,0.0,232,156
5789606,30037999,Manhattan,Morningside Heights,40.80593,-73.9583,Private room,70,2,200,3.92,1,202
30703449,228581927,Brooklyn,Crown Heights,40.6775,-73.9634,Entire home/apt,180,3,1,0.14,1,90
15732778,3398280,Brooklyn,Prospect-Lefferts Gardens,40.65776,-73.96174,Private room,65,20,3,0.39,1,35
18283511,122265852,Manhattan,Hell's Kitchen,40.766,-73.98945,Private room,99,1,134,4.96,2,176
26336898,16485294,Manhattan,Upper East Side,40.78351,-73.94709,Private room,75,1,6,0.66,1,0
23285903,10713617,Brooklyn,South Slope,40.66459,-73.98553,Entire home/apt,260,2,6,0.4,1,1
20689395,5402500,Brooklyn,Clinton Hill,40.68541,-73.96188,Entire home/apt,114,12,27,1.19,1,13
35507981,267033835,Brooklyn,East New York,40.66302,-73.86082,Entire home/apt,60,3,1,1.0,1,94
3095502,10930874,Queens,Forest Hills,40.72713,-73.84946,Entire home/apt,100,1,1,0.02,1,0
35235379,265288059,Queens,Corona,40.7363,-73.86316,Private room,36,1,5,3.85,2,337
3948939,20464791,Manhattan,Upper West Side,40.78829,-73.97053,Entire home/apt,230,6,1,0.02,1,0
8335547,1237358,Manhattan,East Village,40.72342,-73.98871,Entire home/apt,250,2,1,0.02,1,0
22119373,7112420,Manhattan,Chinatown,40.71629,-73.99066,Entire home/apt,175,2,10,0.54,1,0
16113842,3842134,Brooklyn,Greenpoint,40.72641,-73.94657,Private room,59,20,7,0.27,3,342
32678726,244361589,Manhattan,Theater District,40.75925,-73.98767,Private room,100,1,1,0.45,9,299
27866657,101498908,Brooklyn,East Flatbush,40.6504,-73.95011,Private room,39,3,2,0.19,2,0
22346154,5064699,Brooklyn,Bedford-Stuyvesant,40.68772,-73.94094,Private room,55,2,5,0.27,2,0
12155460,23772724,Manhattan,Upper West Side,40.79226,-73.97299,Entire home/apt,136,30,0,0.0,15,317
33406864,224317184,Manhattan,Inwood,40.86259,-73.92728,Private room,90,3,2,0.97,8,282
9544242,17888644,Manhattan,East Harlem,40.78987,-73.9482,Entire home/apt,200,2,39,1.14,1,19
7731215,21297782,Manhattan,Hell's Kitchen,40.76292,-73.99551,Entire home/apt,140,5,5,0.11,1,0
26668703,6354758,Brooklyn,Red Hook,40.67966,-74.00641,Private room,125,7,1,0.1,1,45
32069538,10257350,Manhattan,Washington Heights,40.83325,-73.94444,Private room,50,2,8,2.76,2,52
22466002,158969505,Manhattan,Lower East Side,40.7215,-73.99183,Entire home/apt,170,30,0,0.0,9,200
23668746,177174475,Manhattan,Midtown,40.74706,-73.98689,Entire home/apt,153,1,7,0.7,17,234
27936288,211034625,Manhattan,Chinatown,40.71409,-73.99575,Entire home/apt,135,3,9,0.87,1,68
34510970,121378704,Queens,Jackson Heights,40.75353,-73.87688,Entire home/apt,86,1,1,1.0,1,125
517626,2438262,Brooklyn,Williamsburg,40.71577,-73.94084,Private room,95,1,10,0.14,1,0
30146330,156237907,Brooklyn,Bushwick,40.69499,-73.90994,Private room,40,5,1,0.13,1,250
33899066,174760879,Manhattan,Lower East Side,40.71697,-73.98605,Entire home/apt,325,4,4,2.03,1,65
